Link Id	Count Station Id	Hour	MATSIM volumes	Count volumes	Relative Error	Normalized Relative Error	GEH
413762920_0	37A	17	211.2	528	-0.6	0.6	16.479
413762920_0	37A	18	316.5	764	-0.586	0.586	19.253
414043854_0	30B	6	50	1461	-0.966	0.966	51.335
414043854_0	30B	7	1057.3	3023	-0.65	0.65	43.52
414043854_0	30B	8	2149.1	2375	-0.095	0.095	4.75
414043854_0	30B	9	771.3	2297	-0.664	0.664	38.952
414043854_0	30B	10	118.8	2534	-0.953	0.953	66.316
414043854_0	30B	11	524.5	2381	-0.78	0.78	48.708
414043854_0	30B	12	536.9	2721	-0.803	0.803	54.115
414043854_0	30B	13	403	2537	-0.841	0.841	55.659
414043854_0	30B	14	865.5	2856	-0.697	0.697	46.144
414043854_0	30B	15	286.2	2865	-0.9	0.9	64.967
414043854_0	30B	16	801.1	3093	-0.741	0.741	51.941
414043854_0	30B	17	1251.6	3568	-0.649	0.649	47.187
414043854_0	30B	18	1945.6	3956	-0.508	0.508	37.009
414043854_0	30B	19	2874	2829	0.016	0.016	0.843
414043854_0	30B	20	2960.3	2102	0.408	0.29	17.06
414043854_0	30B	21	1615.9	2128	-0.241	0.241	11.836
414043855_1	55C	7	3347.3	3612	-0.073	0.073	4.487
414043855_1	55C	8	4118.2	2589	0.591	0.371	26.406
414043855_1	55C	9	3024.8	2259	0.339	0.253	14.899
414043855_1	55C	16	550.8	1940	-0.716	0.716	39.365
414043855_1	55C	17	1015.9	3023	-0.664	0.664	44.663
414043855_1	55C	18	1123	2551	-0.56	0.56	33.318
414043856_1	55B	7	1051.2	3404	-0.691	0.691	49.85
414043856_1	55B	8	2795.1	2590	0.079	0.073	3.953
414043856_1	55B	9	1639.3	2158	-0.24	0.24	11.904
414043856_1	55B	16	1465.5	1925	-0.239	0.239	11.16
414043856_1	55B	17	1870.6	3371	-0.445	0.445	29.308
414043856_1	55B	18	3832.3	3861	-0.007	0.007	0.463
414043859_0	30A	6	50	134	-0.627	0.627	8.758
414043859_0	30A	7	400.6	501	-0.2	0.2	4.729
414043859_0	30A	8	683.8	440	0.554	0.357	10.285
414043859_0	30A	9	657.5	329	0.998	0.5	14.791
414043859_0	30A	10	116	410	-0.717	0.717	18.129
414043859_0	30A	11	10	472	-0.979	0.979	29.76
414043859_0	30A	12	103.6	565	-0.817	0.817	25.235
414043859_0	30A	13	180.7	754	-0.76	0.76	26.519
414043859_0	30A	14	30.8	497	-0.938	0.938	28.698
414043859_0	30A	15	75.6	542	-0.861	0.861	26.541
414043859_0	30A	16	427.4	628	-0.319	0.319	8.732
414043859_0	30A	17	320.3	1186	-0.73	0.73	31.545
414043859_0	30A	18	646.8	1872	-0.654	0.654	34.524
414043859_0	30A	19	1242.3	737	0.686	0.407	16.062
414043859_0	30A	20	1089.8	466	1.339	0.572	22.366
414043859_0	30A	21	58.2	477	-0.878	0.878	25.601
414043864_2	30D	6	30	1614	-0.981	0.981	55.248
414043864_2	30D	7	1291.3	2757	-0.532	0.532	32.578
414043864_2	30D	8	2003.9	1713	0.17	0.145	6.748
414043864_2	30D	9	1499.9	1312	0.143	0.125	5.011
414043864_2	30D	10	194	1229	-0.842	0.842	38.802
414043864_2	30D	11	180	1522	-0.882	0.882	46.003
414043864_2	30D	12	180	1801	-0.9	0.9	51.506
414043864_2	30D	13	150	1831	-0.918	0.918	53.412
414043864_2	30D	14	229.8	1579	-0.854	0.854	44.864
414043864_2	30D	15	130	1450	-0.91	0.91	46.963
414043864_2	30D	16	170	1524	-0.888	0.888	46.524
414043864_2	30D	17	311.1	2242	-0.861	0.861	54.043
414043864_2	30D	18	139	2581	-0.946	0.946	66.218
414043864_2	30D	19	569	2072	-0.725	0.725	41.361
414043864_2	30D	20	205.1	1101	-0.814	0.814	35.058
414043864_2	30D	21	103.5	1529	-0.932	0.932	49.895
414279356_0	LC6B	7	533.8	665	-0.197	0.197	5.359
414279356_0	LC6B	8	769	742	0.036	0.035	0.982
414279356_0	LC6B	9	0.8	682	-0.999	0.999	36.867
414279356_0	LC6B	10	0	624	-1	1	35.327
414279356_0	LC6B	11	0	597	-1	1	34.554
414279356_0	LC6B	12	143.2	568	-0.748	0.748	22.527
414279356_0	LC6B	13	104.7	612	-0.829	0.829	26.799
414279356_0	LC6B	14	300	450	-0.333	0.333	7.746
414279356_0	LC6B	15	10	579	-0.983	0.983	33.157
414279356_0	LC6B	16	170	681	-0.75	0.75	24.773
414279356_0	LC6B	17	80	930	-0.914	0.914	37.825
434689238_1	46A	7	870.1	1229	-0.292	0.292	11.078
434689238_1	46A	8	1195.3	1298	-0.079	0.079	2.909
434689238_1	46A	9	1178.3	986	0.195	0.163	5.846
434689238_1	46A	16	0	803	-1	1	40.075
434689238_1	46A	17	0	724	-1	1	38.053
434689238_1	46A	18	40	951	-0.958	0.958	40.926
45573785_0	SL5A	6	0	423	-1	1	29.086
45573785_0	SL5A	7	450	695	-0.353	0.353	10.239
45573785_0	SL5A	8	627	776	-0.192	0.192	5.626
45573785_0	SL5A	9	46	780	-0.941	0.941	36.118
45573785_0	SL5A	10	0	709	-1	1	37.656
45573785_0	SL5A	11	0	740	-1	1	38.471
45573785_0	SL5A	12	77.8	669	-0.884	0.884	30.595
45573785_0	SL5A	13	62.2	691	-0.91	0.91	32.402
45573785_0	SL5A	14	300	772	-0.611	0.611	20.387
45573785_0	SL5A	15	10	848	-0.988	0.988	40.459
45573785_0	SL5A	16	90	867	-0.896	0.896	35.521
45573785_0	SL5A	17	0	926	-1	1	43.035
45573785_0	SL5A	18	565.4	877	-0.355	0.355	11.603
45573785_0	SL5A	19	399.3	783	-0.49	0.49	15.781
470854274_0	LC4B	7	2.5	65	-0.962	0.962	10.758
470854274_0	LC4B	8	86.5	92	-0.06	0.06	0.582
470854274_0	LC4B	9	0	112	-1	1	14.967
470854274_0	LC4B	10	0	158	-1	1	17.776
470854274_0	LC4B	11	0	181	-1	1	19.026
470854274_0	LC4B	12	0	103	-1	1	14.353
470854274_0	LC4B	13	0	69	-1	1	11.747
470854274_0	LC4B	14	0	143	-1	1	16.912
470854274_0	LC4B	15	0	121	-1	1	15.556
470854274_0	LC4B	16	0	199	-1	1	19.95
470854274_0	LC4B	17	0	178	-1	1	18.868
470854274_0_r	LC4A	7	0	162	-1	1	18
470854274_0_r	LC4A	8	20	155	-0.871	0.871	14.432
470854274_0_r	LC4A	9	10	199	-0.95	0.95	18.489
470854274_0_r	LC4A	10	0	140	-1	1	16.733
470854274_0_r	LC4A	11	0	159	-1	1	17.833
470854274_0_r	LC4A	12	0	84	-1	1	12.961
470854274_0_r	LC4A	13	0	112	-1	1	14.967
470854274_0_r	LC4A	14	0	108	-1	1	14.697
470854274_0_r	LC4A	15	0	139	-1	1	16.673
470854274_0_r	LC4A	16	0	110	-1	1	14.832
470854274_0_r	LC4A	17	10	131	-0.924	0.924	14.411
472820227_1	36A	7	1173.9	990	0.186	0.157	5.591
472820227_1	36A	8	1031.1	732	0.409	0.29	10.074
472820227_1	36A	9	644.9	496	0.3	0.231	6.234
472820227_1	36A	16	20	368	-0.946	0.946	24.985
472820227_1	36A	17	287.3	493	-0.417	0.417	10.414
472820227_1	36A	18	12.1	610	-0.98	0.98	33.901
472820227_1_r	36B	7	20	390	-0.949	0.949	25.842
472820227_1_r	36B	8	261.1	358	-0.271	0.271	5.508
472820227_1_r	36B	9	126	426	-0.704	0.704	18.058
472820227_1_r	36B	16	0.3	637	-1	1	35.668
472820227_1_r	36B	17	235.6	813	-0.71	0.71	25.217
472820227_1_r	36B	18	850.3	932	-0.088	0.088	2.737
562609007_0	SL3B	6	30	169	-0.822	0.822	13.935
562609007_0	SL3B	7	80	227	-0.648	0.648	11.865
562609007_0	SL3B	8	160	197	-0.188	0.188	2.769
562609007_0	SL3B	9	403.4	189	1.134	0.531	12.458
562609007_0	SL3B	10	11.3	191	-0.941	0.941	17.868
562609007_0	SL3B	11	337	198	0.702	0.412	8.499
562609007_0	SL3B	12	399.4	231	0.729	0.422	9.485
562609007_0	SL3B	13	241.6	220	0.098	0.089	1.422
562609007_0	SL3B	14	165	232	-0.289	0.289	4.755
562609007_0	SL3B	15	200	259	-0.228	0.228	3.895
562609007_0	SL3B	16	161.8	222	-0.271	0.271	4.346
562609007_0	SL3B	17	448	286	0.566	0.362	8.456
562609007_0	SL3B	18	478.8	334	0.434	0.302	7.183
562609007_0	SL3B	19	1094.1	238	3.597	0.782	33.172
562609010_0	SL3A	6	90	217	-0.585	0.585	10.251
562609010_0	SL3A	7	650.9	397	0.64	0.39	11.092
562609010_0	SL3A	8	1015.6	275	2.693	0.729	29.154
562609010_0	SL3A	9	1072.9	204	4.259	0.81	34.388
562609010_0	SL3A	10	860	183	3.699	0.787	29.646
562609010_0	SL3A	11	0	199	-1	1	19.95
562609010_0	SL3A	12	0	260	-1	1	22.804
562609010_0	SL3A	13	220	262	-0.16	0.16	2.705
562609010_0	SL3A	14	100	240	-0.583	0.583	10.738
562609010_0	SL3A	15	200.3	194	0.032	0.031	0.449
562609010_0	SL3A	16	200	266	-0.248	0.248	4.324
562609010_0	SL3A	17	20	315	-0.937	0.937	22.794
562609010_0	SL3A	18	70	296	-0.764	0.764	16.706
562609010_0	SL3A	19	330	236	0.398	0.285	5.588
569338042_1	107A	7	493	1107	-0.555	0.555	21.708
569338042_1	107A	8	2623.7	1383	0.897	0.473	27.72
569338042_1	107A	9	2191.6	1024	1.14	0.533	29.119
569338042_1	107A	16	251.6	838	-0.7	0.7	25.123
569338042_1	107A	17	410.3	1454	-0.718	0.718	34.185
569338042_1	107A	18	781.6	1174	-0.334	0.334	12.549
569338045_0	107B	7	273.6	914	-0.701	0.701	26.28
569338045_0	107B	8	590.3	1084	-0.455	0.455	17.063
569338045_0	107B	9	444	697	-0.363	0.363	10.592
569338045_0	107B	16	644.7	934	-0.31	0.31	10.297
569338045_0	107B	17	377.8	1289	-0.707	0.707	31.564
569338045_0	107B	18	1213.3	1633	-0.257	0.257	11.125
573531413_1	46B	7	120	417	-0.712	0.712	18.125
573531413_1	46B	8	480.7	563	-0.146	0.146	3.603
573531413_1	46B	9	363.5	572	-0.365	0.365	9.64
573531413_1	46B	16	7.1	765	-0.991	0.991	38.574
573531413_1	46B	17	100.4	1008	-0.9	0.9	38.553
573531413_1	46B	18	43.3	1018	-0.957	0.957	42.312
575650868_2	LC1A	7	0	1046	-1	1	45.738
575650868_2	LC1A	8	40	1087	-0.963	0.963	44.106
575650868_2	LC1A	9	0	955	-1	1	43.704
575650868_2	LC1A	10	0	690	-1	1	37.148
575650868_2	LC1A	11	0	778	-1	1	39.446
575650868_2	LC1A	12	48.6	899	-0.946	0.946	39.068
575650868_2	LC1A	13	111.4	800	-0.861	0.861	32.257
575650868_2	LC1A	14	0	665	-1	1	36.469
575650868_2	LC1A	15	140	765	-0.817	0.817	29.381
575650868_2	LC1A	16	120	882	-0.864	0.864	34.044
575650868_2	LC1A	17	460	1086	-0.576	0.576	22.516
627942651_1	39B	7	0	154	-1	1	17.55
627942651_1	39B	8	286	217	0.318	0.241	4.351
627942651_1	39B	9	117.3	277	-0.577	0.577	11.374
627942651_1	39B	16	0	241	-1	1	21.954
627942651_1	39B	17	0	506	-1	1	31.812
627942651_1	39B	18	95.2	507	-0.812	0.812	23.732
627942651_1_r	39A	7	341.8	787	-0.566	0.566	18.74
627942651_1_r	39A	8	775.6	728	0.065	0.061	1.736
627942651_1_r	39A	9	854.4	571	0.496	0.332	10.616
627942651_1_r	39A	16	0	295	-1	1	24.29
627942651_1_r	39A	17	0	355	-1	1	26.646
627942651_1_r	39A	18	100	389	-0.743	0.743	18.482
655429848_0	LC5B	7	6	20	-0.7	0.7	3.883
655429848_0	LC5B	8	0	27	-1	1	7.348
655429848_0	LC5B	9	0	11	-1	1	4.69
655429848_0	LC5B	10	0	20	-1	1	6.325
655429848_0	LC5B	11	0	26	-1	1	7.211
655429848_0	LC5B	12	0	24	-1	1	6.928
655429848_0	LC5B	13	0	43	-1	1	9.274
655429848_0	LC5B	14	0	16	-1	1	5.657
655429848_0	LC5B	15	0	20	-1	1	6.325
655429848_0	LC5B	16	0	26	-1	1	7.211
655429848_0	LC5B	17	0	36	-1	1	8.485
655429848_0_r	LC5A	7	13.5	16	-0.156	0.156	0.651
655429848_0_r	LC5A	8	0	16	-1	1	5.657
655429848_0_r	LC5A	9	10.1	15	-0.327	0.327	1.383
655429848_0_r	LC5A	10	0	18	-1	1	6
655429848_0_r	LC5A	11	0	13	-1	1	5.099
655429848_0_r	LC5A	12	0	22	-1	1	6.633
655429848_0_r	LC5A	13	0	25	-1	1	7.071
655429848_0_r	LC5A	14	0	18	-1	1	6
655429848_0_r	LC5A	15	0	13	-1	1	5.099
655429848_0_r	LC5A	16	0	16	-1	1	5.657
655429848_0_r	LC5A	17	0	45	-1	1	9.487
698776325_0	38B	7	69	608	-0.887	0.887	29.296
698776325_0	38B	8	398.3	457	-0.128	0.128	2.839
698776325_0	38B	9	306.8	369	-0.169	0.169	3.384
698776325_0	38B	16	0	159	-1	1	17.833
698776325_0	38B	17	0	212	-1	1	20.591
698776325_0	38B	18	110	256	-0.57	0.57	10.793
699467575_0	49D	6	10	558	-0.982	0.982	32.518
699467575_0	49D	7	240.8	1512	-0.841	0.841	42.94
699467575_0	49D	8	571	1296	-0.559	0.559	23.729
699467575_0	49D	9	1159.1	1150	0.008	0.008	0.268
699467575_0	49D	10	973.4	1316	-0.26	0.26	10.126
699467575_0	49D	11	280.7	1487	-0.811	0.811	40.576
699467575_0	49D	12	91.4	1557	-0.941	0.941	51.05
699467575_0	49D	13	239.8	1676	-0.857	0.857	46.404
699467575_0	49D	14	29.5	1525	-0.981	0.981	53.642
699467575_0	49D	15	127.9	1670	-0.923	0.923	51.433
699467575_0	49D	16	215.2	1816	-0.881	0.881	50.231
699467575_0	49D	17	438.1	1899	-0.769	0.769	42.736
699467575_0	49D	18	1324	2188	-0.395	0.395	20.618
699467575_0	49D	19	2501.8	1538	0.627	0.385	21.445
699467575_0	49D	20	1517.3	1212	0.252	0.201	8.264
699467575_0	49D	21	989.6	1121	-0.117	0.117	4.045
699685407_5	43A	7	0	557	-1	1	33.377
699685407_5	43A	8	65	630	-0.897	0.897	30.309
699685407_5	43A	9	81.1	666	-0.878	0.878	30.263
699685407_5	43A	16	0	731	-1	1	38.236
699685407_5	43A	17	0	737	-1	1	38.393
699685407_5	43A	18	30.1	694	-0.957	0.957	34.891
780041148_0	40B	6	1417.2	4258	-0.667	0.667	53.329
780041148_0	40B	7	7839.2	4677	0.676	0.403	39.973
780041148_0	40B	8	7164.2	3684	0.945	0.486	47.254
780041148_0	40B	9	5226.5	3653	0.431	0.301	23.615
780041148_0	40B	10	3840.6	3517	0.092	0.084	5.335
780041148_0	40B	11	1576.1	3494	-0.549	0.549	38.092
780041148_0	40B	12	1549.2	3518	-0.56	0.56	39.114
780041148_0	40B	13	1672.5	3416	-0.51	0.51	34.565
780041148_0	40B	14	2473.7	4421	-0.44	0.44	33.166
780041148_0	40B	15	2177.2	4282	-0.492	0.492	37.037
780041148_0	40B	16	1177	3616	-0.675	0.675	49.822
780041148_0	40B	17	1272.3	4338	-0.707	0.707	57.883
780041148_0	40B	18	1766	3898	-0.547	0.547	40.063
780041148_0	40B	19	3296	3223	0.023	0.022	1.279
780041148_0	40B	20	1468.1	2052	-0.285	0.285	13.918
780041148_0	40B	21	695.1	2250	-0.691	0.691	40.52
780387724_0	62B	7	1178.8	3867	-0.695	0.695	53.519
780387724_0	62B	8	2669.4	3101	-0.139	0.139	8.035
780387724_0	62B	9	1602.2	2873	-0.442	0.442	26.865
780387724_0	62B	16	2496.7	3268	-0.236	0.236	14.366
780387724_0	62B	17	4373.5	3862	0.132	0.117	7.971
780387724_0	62B	18	6834.3	3307	1.067	0.516	49.535
780387732_0	40A	6	140	2100	-0.933	0.933	58.566
780387732_0	40A	7	977.5	4707	-0.792	0.792	69.955
780387732_0	40A	8	2543.3	3982	-0.361	0.361	25.187
780387732_0	40A	9	1622.7	3708	-0.562	0.562	40.392
780387732_0	40A	10	411.7	3590	-0.885	0.885	71.054
780387732_0	40A	11	505.3	4990	-0.899	0.899	85.556
780387732_0	40A	12	656.8	4649	-0.859	0.859	77.509
780387732_0	40A	13	1729.1	4875	-0.645	0.645	54.746
780387732_0	40A	14	1737.1	3954	-0.561	0.561	41.559
780387732_0	40A	15	1191.3	4527	-0.737	0.737	62.383
780387732_0	40A	16	2018.2	4517	-0.553	0.553	43.714
780387732_0	40A	17	2387.3	5769	-0.586	0.586	52.955
780387732_0	40A	18	4183.2	5019	-0.167	0.167	12.322
780387732_0	40A	19	5763.2	5356	0.076	0.071	5.461
780387732_0	40A	20	3986.8	3672	0.086	0.079	5.087
780387732_0	40A	21	2749.9	2939	-0.064	0.064	3.546
822368641_8	33A	7	665.1	641	0.038	0.036	0.943
822368641_8	33A	8	1429.5	544	1.628	0.619	28.189
822368641_8	33A	9	962.2	440	1.187	0.543	19.722
822368641_8	33A	16	0	420	-1	1	28.983
822368641_8	33A	17	20	628	-0.968	0.968	33.778
822368641_8	33A	18	410	608	-0.326	0.326	8.776
822368641_8_r	33B	7	110	403	-0.727	0.727	18.295
822368641_8_r	33B	8	80	362	-0.779	0.779	18.969
822368641_8_r	33B	9	184.9	395	-0.532	0.532	12.339
822368641_8_r	33B	16	143.7	506	-0.716	0.716	20.101
822368641_8_r	33B	17	924.5	713	0.297	0.229	7.392
822368641_8_r	33B	18	1290.3	752	0.716	0.417	16.845
834356151_16	SL2A	6	0	62	-1	1	11.136
834356151_16	SL2A	7	50	120	-0.583	0.583	7.593
834356151_16	SL2A	8	20	111	-0.82	0.82	11.244
834356151_16	SL2A	9	14.9	128	-0.884	0.884	13.38
834356151_16	SL2A	10	84.1	122	-0.311	0.311	3.733
834356151_16	SL2A	11	17.5	118	-0.852	0.852	12.21
834356151_16	SL2A	12	10.3	117	-0.912	0.912	13.374
834356151_16	SL2A	13	0.9	141	-0.994	0.994	16.633
834356151_16	SL2A	14	10	134	-0.925	0.925	14.614
834356151_16	SL2A	15	0	112	-1	1	14.967
834356151_16	SL2A	16	0	127	-1	1	15.937
834356151_16	SL2A	17	0	158	-1	1	17.776
834356151_16	SL2A	18	40	179	-0.777	0.777	13.283
834356151_16	SL2A	19	142.5	106	0.344	0.256	3.274
834356151_16_r	SL2B	6	0	121	-1	1	15.556
834356151_16_r	SL2B	7	130.7	164	-0.203	0.203	2.743
834356151_16_r	SL2B	8	242.8	122	0.99	0.498	8.944
834356151_16_r	SL2B	9	89.8	99	-0.093	0.093	0.947
834356151_16_r	SL2B	10	0	108	-1	1	14.697
834356151_16_r	SL2B	11	0	117	-1	1	15.297
834356151_16_r	SL2B	12	0	141	-1	1	16.793
834356151_16_r	SL2B	13	160	124	0.29	0.225	3.021
834356151_16_r	SL2B	14	40	132	-0.697	0.697	9.921
834356151_16_r	SL2B	15	39.7	108	-0.632	0.632	7.948
834356151_16_r	SL2B	16	20.6	133	-0.845	0.845	12.826
834356151_16_r	SL2B	17	29.4	153	-0.808	0.808	12.943
834356151_16_r	SL2B	18	0	138	-1	1	16.613
834356151_16_r	SL2B	19	20	63	-0.683	0.683	6.675
84718573_2	61A	6	0	480	-1	1	30.984
84718573_2	61A	7	596	629	-0.052	0.052	1.333
84718573_2	61A	8	1330	783	0.699	0.411	16.829
84718573_2	61A	9	832.5	652	0.277	0.217	6.625
84718573_2	61A	16	0.2	533	-1	1	32.631
84718573_2	61A	17	162.2	696	-0.767	0.767	25.769
84718573_2	61A	18	920.2	710	0.296	0.228	7.363
88529171_0	30C	6	400	3211	-0.875	0.875	66.155
88529171_0	30C	7	3350.6	3493	-0.041	0.041	2.434
88529171_0	30C	8	4621	2761	0.674	0.403	30.615
88529171_0	30C	9	2469.1	2096	0.178	0.151	7.809
88529171_0	30C	10	643.2	1885	-0.659	0.659	34.927
88529171_0	30C	11	452.7	1783	-0.746	0.746	39.789
88529171_0	30C	12	207.3	1794	-0.884	0.884	50.16
88529171_0	30C	13	460	2707	-0.83	0.83	56.467
88529171_0	30C	14	430.2	4278	-0.899	0.899	79.305
88529171_0	30C	15	81	4058	-0.98	0.98	87.422
88529171_0	30C	16	349	5592	-0.938	0.938	96.198
88529171_0	30C	17	733.9	6464	-0.886	0.886	95.516
88529171_0	30C	18	995.3	2417	-0.588	0.588	34.419
88529171_0	30C	19	1518.8	1818	-0.165	0.165	7.325
88529171_0	30C	20	668	974	-0.314	0.314	10.679
88529171_0	30C	21	754.9	681	0.109	0.098	2.758
88595092_2	SL1B	6	0	102	-1	1	14.283
88595092_2	SL1B	7	0	162	-1	1	18
88595092_2	SL1B	8	0	118	-1	1	15.362
88595092_2	SL1B	9	0	125	-1	1	15.811
88595092_2	SL1B	10	0	136	-1	1	16.492
88595092_2	SL1B	11	0	125	-1	1	15.811
88595092_2	SL1B	12	0	129	-1	1	16.062
88595092_2	SL1B	13	0	149	-1	1	17.263
88595092_2	SL1B	14	0	154	-1	1	17.55
88595092_2	SL1B	15	90	157	-0.427	0.427	6.029
88595092_2	SL1B	16	150	177	-0.153	0.153	2.112
88595092_2	SL1B	17	320	166	0.928	0.481	9.879
88595092_2	SL1B	18	0	155	-1	1	17.607
88595092_2	SL1B	19	0	97	-1	1	13.928
88595092_2_r	SL1A	6	230	76	2.026	0.67	12.45
88595092_2_r	SL1A	7	0	137	-1	1	16.553
88595092_2_r	SL1A	8	0	133	-1	1	16.31
88595092_2_r	SL1A	9	230	152	0.513	0.339	5.644
88595092_2_r	SL1A	10	230	145	0.586	0.37	6.208
88595092_2_r	SL1A	11	0	163	-1	1	18.055
88595092_2_r	SL1A	12	60	139	-0.568	0.568	7.92
88595092_2_r	SL1A	13	0	146	-1	1	17.088
88595092_2_r	SL1A	14	0	178	-1	1	18.868
88595092_2_r	SL1A	15	0	203	-1	1	20.149
88595092_2_r	SL1A	16	20	188	-0.894	0.894	16.474
88595092_2_r	SL1A	17	0	199	-1	1	19.95
88595092_2_r	SL1A	18	70	166	-0.578	0.578	8.838
88595092_2_r	SL1A	19	0	218	-1	1	20.881
887686186_14	41A	7	618.5	1003	-0.383	0.383	13.504
887686186_14	41A	8	976.2	1012	-0.035	0.035	1.135
887686186_14	41A	9	512.8	942	-0.456	0.456	15.914
887686186_14	41A	17	256.6	1369	-0.813	0.813	39.018
887686186_14	41A	18	776.4	1749	-0.556	0.556	27.371
933724289_2	108B	7	590.4	805	-0.267	0.267	8.124
933724289_2	108B	8	1170.6	862	0.358	0.264	9.68
933724289_2	108B	9	618.2	830	-0.255	0.255	7.871
933724289_2	108B	16	474.9	733	-0.352	0.352	10.502
933724289_2	108B	17	685.5	880	-0.221	0.221	6.952
933724289_2	108B	18	984.8	880	0.119	0.106	3.432
933724289_2_r	108A	7	1285.9	958	0.342	0.255	9.789
933724289_2_r	108A	8	1697.3	964	0.761	0.432	20.102
933724289_2_r	108A	9	1231.7	884	0.393	0.282	10.69
933724289_2_r	108A	16	455.9	615	-0.259	0.259	6.876
933724289_2_r	108A	17	720.6	859	-0.161	0.161	4.925
933724289_2_r	108A	18	821	906	-0.094	0.094	2.893
933924203_0	19B	7	276.4	465	-0.406	0.406	9.796
933924203_0	19B	8	450	411	0.095	0.087	1.88
933924203_0	19B	9	375.3	158	1.375	0.579	13.307
933924203_0	19B	16	0	70	-1	1	11.832
933924203_0	19B	17	0	101	-1	1	14.213
933924203_0	19B	18	0	141	-1	1	16.793
946462711_1	42A	7	707.1	568	0.245	0.197	5.509
946462711_1	42A	8	1047.1	525	0.994	0.499	18.622
946462711_1	42A	9	846.1	497	0.702	0.413	13.471
946462711_1	42A	16	90	362	-0.751	0.751	18.093
946462711_1	42A	17	250	512	-0.512	0.512	13.423
946462711_1	42A	18	407.9	530	-0.23	0.23	5.638
955637783_0	47B	7	126.7	1435	-0.912	0.912	46.819
955637783_0	47B	8	1312.7	1276	0.029	0.028	1.02
955637783_0	47B	9	946.4	1242	-0.238	0.238	8.936
955637783_0	47B	16	153.6	1690	-0.909	0.909	50.604
955637783_0	47B	17	521.3	1871	-0.721	0.721	39.025
955637783_0	47B	18	1117	1812	-0.384	0.384	18.161
959065640_0	55D	7	0	2395	-1	1	69.21
959065640_0	55D	8	8.7	1842	-0.995	0.995	60.267
959065640_0	55D	9	4.4	1622	-0.997	0.997	56.725
959065640_0	55D	16	0	1397	-1	1	52.858
959065640_0	55D	17	0	1861	-1	1	61.008
959065640_0	55D	18	0	1698	-1	1	58.275
973189134_0	54B	7	728.4	715	0.019	0.018	0.499
973189134_0	54B	8	1139.7	807	0.412	0.292	10.664
973189134_0	54B	9	1322.5	1030	0.284	0.221	8.529
973189134_0	54B	16	324.9	1570	-0.793	0.793	40.451
973189134_0	54B	17	224.3	1723	-0.87	0.87	48.03
973189134_0	54B	18	195.5	1728	-0.887	0.887	49.416
973189143_0	54A	7	1032.9	1192	-0.133	0.133	4.77
973189143_0	54A	8	1310.1	1114	0.176	0.15	5.633
973189143_0	54A	9	1464.9	1363	0.075	0.07	2.71
973189143_0	54A	16	1784.4	2599	-0.313	0.313	17.4
973189143_0	54A	17	1871.4	2102	-0.11	0.11	5.174
973189143_0	54A	18	1845.3	1866	-0.011	0.011	0.481
974187989_0	44A	7	493.3	1382	-0.643	0.643	29.022
974187989_0	44A	8	1480.1	1851	-0.2	0.2	9.088
974187989_0	44A	9	1286.3	1151	0.118	0.105	3.876
974187989_0	44A	16	637.3	1861	-0.658	0.658	34.623
974187989_0	44A	17	1443.1	2662	-0.458	0.458	26.904
974187989_0	44A	18	2348.7	2525	-0.07	0.07	3.571
974187992_0	38A	7	424.6	1217	-0.651	0.651	27.658
974187992_0	38A	8	1333.2	1354	-0.015	0.015	0.567
974187992_0	38A	9	659.7	967	-0.318	0.318	10.775
974187992_0	38A	16	923.3	1298	-0.289	0.289	11.243
974187992_0	38A	17	1971.5	1782	0.106	0.096	4.374
974187992_0	38A	18	3119.6	1965	0.588	0.37	22.899
974509283_0	62A	7	7632.2	3503	1.179	0.541	55.339
974509283_0	62A	8	6191.9	3027	1.046	0.511	46.616
974509283_0	62A	9	5765.3	2964	0.945	0.486	42.402
974509283_0	62A	16	1673	3203	-0.478	0.478	30.987
974509283_0	62A	17	1529	3446	-0.556	0.556	38.436
974509283_0	62A	18	1396.9	3530	-0.604	0.604	42.977
974869515_0	102A	6	20.2	1153	-0.982	0.982	46.772
974869515_0	102A	7	155.6	2060	-0.924	0.924	57.217
974869515_0	102A	8	1037.2	1816	-0.429	0.429	20.619
974869515_0	102A	9	968.9	1842	-0.474	0.474	23.289
974869515_0	102A	10	1143	1888	-0.395	0.395	19.137
974869515_0	102A	11	910.9	1922	-0.526	0.526	26.865
974869515_0	102A	12	979.8	2200	-0.555	0.555	30.602
974869515_0	102A	13	195.4	2179	-0.91	0.91	57.569
974869515_0	102A	14	182.1	1852	-0.902	0.902	52.362
974869515_0	102A	15	52.6	1612	-0.967	0.967	54.053
974869515_0	102A	16	132.1	1921	-0.931	0.931	55.834
974869515_0	102A	17	82.9	2977	-0.972	0.972	73.99
974869515_0	102A	18	89.2	2190	-0.959	0.959	62.231
974869515_0	102A	19	215.2	1821	-0.882	0.882	50.326
974869515_0	102A	20	244.6	1357	-0.82	0.82	39.31
974869515_0	102A	21	52	935	-0.944	0.944	39.748
982055241_1	61B	6	0	97	-1	1	13.928
982055241_1	61B	7	192.1	419	-0.542	0.542	12.981
982055241_1	61B	8	619.5	466	0.329	0.248	6.589
982055241_1	61B	9	298.2	485	-0.385	0.385	9.44
982055241_1	61B	16	20	484	-0.959	0.959	29.229
982055241_1	61B	17	179.8	579	-0.689	0.689	20.495
982055241_1	61B	18	373.6	640	-0.416	0.416	11.834
